"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 24, 2020","134.68","135.34","138.74","132.01","1.42M","1.15%"
"Jan 23, 2020","133.15","131.80","133.60","130.51","849.34K","1.06%"
"Jan 22, 2020","131.75","127.26","133.62","127.09","1.50M","4.38%"
"Jan 21, 2020","126.22","126.00","128.20","125.31","926.34K","0.12%"
"Jan 17, 2020","126.07","127.21","127.73","124.86","1.11M","0.05%"
"Jan 16, 2020","126.01","124.44","127.50","123.38","1.37M","1.95%"
"Jan 15, 2020","123.60","120.00","127.63","119.97","1.81M","2.68%"
"Jan 14, 2020","120.37","120.88","122.46","116.58","1.52M","-0.45%"
"Jan 13, 2020","120.91","121.52","122.29","120.00","1.79M","0.85%"
"Jan 10, 2020","119.89","120.88","122.25","118.27","1.37M","0.65%"
"Jan 09, 2020","119.11","116.26","119.42","115.72","1.61M","3.45%"
"Jan 08, 2020","115.14","111.87","117.25","111.33","1.53M","2.79%"
"Jan 07, 2020","112.01","108.76","112.53","107.25","1.42M","3.05%"
"Jan 06, 2020","108.69","105.00","109.90","104.30","1.76M","1.74%"
"Jan 03, 2020","106.83","104.20","107.04","103.41","1.30M","1.74%"
"Jan 02, 2020","105.00","101.48","105.84","101.43","1.55M","4.93%"
"Dec 31, 2019","100.07","98.20","100.28","98.20","893.13K","0.95%"
"Dec 30, 2019","99.13","102.45","102.48","97.28","1.48M","-3.61%"
"Dec 27, 2019","102.84","103.99","104.17","101.61","733.24K","-0.59%"
"Dec 26, 2019","103.45","102.69","104.80","102.69","585.92K","0.86%"
"Dec 24, 2019","102.57","102.59","103.13","101.04","470.73K","-0.30%"
"Dec 23, 2019","102.88","100.94","103.25","100.50","991.64K","2.07%"
"Dec 20, 2019","100.79","100.92","101.24","99.27","1.14M","0.58%"
"Dec 19, 2019","100.21","100.35","100.99","98.56","1.10M","0.21%"
"Dec 18, 2019","100.00","97.43","100.81","97.43","1.24M","2.67%"
"Dec 17, 2019","97.40","99.12","99.20","94.23","1.65M","-1.73%"
"Dec 16, 2019","99.11","95.54","99.73","95.54","1.61M","3.75%"
"Dec 13, 2019","95.53","93.91","97.00","93.61","1.63M","0.95%"
"Dec 12, 2019","94.63","99.01","99.24","93.18","3.95M","-3.84%"
"Dec 11, 2019","98.41","107.04","107.19","94.89","7.46M","-8.55%"
"Dec 10, 2019","107.61","108.69","109.35","106.95","698.94K","-0.37%"
"Dec 09, 2019","108.01","107.20","109.45","106.47","904.74K","-0.08%"
"Dec 06, 2019","108.10","112.16","112.82","107.62","1.73M","-3.02%"
"Dec 05, 2019","111.47","110.85","111.84","108.82","1.63M","0.49%"
"Dec 04, 2019","110.93","108.73","111.42","107.34","1.61M","2.08%"
"Dec 03, 2019","108.67","100.76","109.21","100.02","1.77M","0.78%"
"Dec 02, 2019","107.83","112.84","113.26","103.58","3.29M","-5.02%"
"Nov 29, 2019","113.53","110.92","113.53","110.37","913.48K","2.10%"
"Nov 27, 2019","111.19","111.98","112.00","108.88","1.10M","0.32%"
"Nov 26, 2019","110.84","107.45","110.85","107.11","1.80M","3.33%"
"Nov 25, 2019","107.27","105.82","107.35","104.62","1.27M","1.81%"
"Nov 22, 2019","105.36","103.37","105.86","102.27","1.13M","2.05%"
"Nov 21, 2019","103.24","106.74","108.20","102.24","1.72M","-3.04%"
"Nov 20, 2019","106.48","104.25","108.75","103.25","2.75M","2.16%"
"Nov 19, 2019","104.23","98.53","104.91","98.27","2.15M","5.89%"
"Nov 18, 2019","98.43","97.20","100.38","95.65","1.36M","1.04%"
"Nov 15, 2019","97.42","95.41","97.44","94.08","1.09M","3.39%"
"Nov 14, 2019","94.23","93.25","94.47","93.02","1.02M","0.82%"
"Nov 13, 2019","93.46","94.32","95.00","92.60","1.32M","-1.10%"
"Nov 12, 2019","94.50","94.29","96.06","94.01","1.26M","0.48%"
"Nov 11, 2019","94.05","92.47","94.20","91.42","925.92K","1.13%"
"Nov 08, 2019","93.00","91.50","93.85","90.62","1.19M","1.46%"
"Nov 07, 2019","91.66","92.60","93.49","90.91","1.37M","-1.68%"
"Nov 06, 2019","93.23","92.86","94.82","92.25","1.25M","-0.24%"
"Nov 05, 2019","93.45","95.29","96.36","90.70","2.50M","-1.95%"
"Nov 04, 2019","95.31","100.87","102.42","94.45","3.17M","-4.00%"
"Nov 01, 2019","99.28","91.00","101.80","86.56","4.54M","8.50%"
"Oct 31, 2019","91.50","95.86","96.70","91.32","3.17M","-5.62%"
"Oct 30, 2019","96.95","93.90","98.82","93.65","2.17M","4.94%"
"Oct 29, 2019","92.39","93.80","94.10","92.34","981.38K","-1.65%"
"Oct 28, 2019","93.94","94.00","95.61","92.80","1.36M","0.72%"
"Oct 25, 2019","93.27","91.49","93.41","88.52","1.85M","0.77%"
"Oct 24, 2019","92.56","93.94","98.33","92.09","2.51M","3.62%"
"Oct 23, 2019","89.33","87.68","93.57","87.68","2.80M","2.18%"
"Oct 22, 2019","87.42","93.53","94.42","86.00","3.56M","-5.87%"
"Oct 21, 2019","92.87","95.41","96.30","90.89","2.76M","-2.65%"
"Oct 18, 2019","95.40","101.82","102.12","93.68","4.02M","-7.07%"
"Oct 17, 2019","102.66","104.00","105.87","102.16","1.20M","-0.49%"
"Oct 16, 2019","103.17","109.00","109.80","101.49","2.68M","-8.07%"
"Oct 15, 2019","112.23","114.01","115.90","112.00","1.49M","-1.60%"
"Oct 14, 2019","114.05","112.35","115.21","111.75","1.53M","2.23%"
"Oct 11, 2019","111.56","111.28","113.79","111.11","1.19M","1.62%"
"Oct 10, 2019","109.78","108.96","110.46","108.32","1.13M","0.70%"
"Oct 09, 2019","109.02","108.84","109.69","105.79","1.28M","1.23%"
"Oct 08, 2019","107.70","114.30","115.83","107.54","1.85M","-6.95%"
"Oct 07, 2019","115.75","114.00","116.43","112.14","1.82M","4.57%"
"Oct 04, 2019","110.69","111.08","113.15","109.50","1.08M","-0.20%"
"Oct 03, 2019","110.91","104.52","111.42","103.22","2.11M","6.54%"
"Oct 02, 2019","104.10","106.06","106.90","101.77","1.35M","-2.68%"
"Oct 01, 2019","106.97","107.27","109.34","105.80","1.06M","-0.43%"
"Sep 30, 2019","107.43","106.02","108.45","104.33","1.44M","1.18%"
"Sep 27, 2019","106.18","111.00","112.34","104.00","1.70M","-4.38%"
"Sep 26, 2019","111.04","110.44","112.19","108.02","1.32M","0.76%"
"Sep 25, 2019","110.20","111.95","112.58","105.65","2.71M","-2.35%"
"Sep 24, 2019","112.85","118.50","120.00","112.71","1.77M","-4.55%"
"Sep 23, 2019","118.23","119.50","119.79","117.17","899.29K","0.23%"
"Sep 20, 2019","117.96","118.00","120.99","116.06","1.89M","0.61%"
"Sep 19, 2019","117.24","116.50","118.80","115.03","1.49M","0.70%"
"Sep 18, 2019","116.43","117.85","118.17","113.46","1.87M","-0.77%"
"Sep 17, 2019","117.33","115.80","117.85","113.53","2.03M","3.02%"
"Sep 16, 2019","113.89","110.97","115.00","110.52","2.29M","1.53%"
"Sep 13, 2019","112.17","114.90","117.39","111.55","2.23M","-1.61%"
"Sep 12, 2019","114.00","116.32","120.18","113.81","2.85M","-0.74%"
"Sep 11, 2019","114.85","115.56","118.90","113.31","2.41M","-0.95%"
"Sep 10, 2019","115.95","118.00","119.99","113.98","3.58M","-3.76%"
"Sep 09, 2019","120.48","142.00","142.00","119.71","4.97M","-15.20%"
"Sep 06, 2019","142.07","147.00","147.79","141.52","1.20M","-3.48%"
"Sep 05, 2019","147.19","146.53","147.24","142.59","1.40M","1.43%"
"Sep 04, 2019","145.12","143.64","146.79","143.25","1.13M","1.56%"
"Sep 03, 2019","142.89","141.81","143.95","140.81","1.06M","0.31%"
"Aug 30, 2019","142.45","144.75","144.78","138.61","927.04K","-1.06%"
