"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 11, 2016","58.49","60.08","60.08","58.20","292.05K","-3.02%"
"Oct 10, 2016","60.31","59.91","60.63","59.62","226.37K","1.00%"
"Oct 07, 2016","59.71","59.53","59.85","59.22","393.41K","0.17%"
"Oct 06, 2016","59.61","59.99","60.12","59.40","472.33K","-0.67%"
"Oct 05, 2016","60.01","60.32","60.33","59.90","733.93K","-0.61%"
"Oct 04, 2016","60.38","60.05","60.46","59.85","536.55K","0.18%"
"Oct 03, 2016","60.27","60.00","60.80","59.97","500.92K","0.48%"
"Sep 30, 2016","59.98","60.22","60.22","58.87","586.27K","-0.07%"
"Sep 29, 2016","60.02","59.90","60.27","59.71","444.18K","-0.10%"
"Sep 28, 2016","60.08","60.20","60.39","59.95","336.92K","0.03%"
"Sep 27, 2016","60.06","59.37","60.18","59.15","526.77K","1.08%"
"Sep 26, 2016","59.42","59.13","59.70","59.13","527.22K","-0.39%"
"Sep 23, 2016","59.65","59.52","59.83","59.25","599.96K","0.25%"
"Sep 22, 2016","59.50","58.50","59.56","58.07","1.16M","2.43%"
"Sep 21, 2016","58.09","58.40","58.47","57.73","393.85K","0.16%"
"Sep 20, 2016","58.00","59.27","59.27","57.98","505.42K","-1.46%"
"Sep 19, 2016","58.86","60.12","60.28","58.74","667.05K","-1.70%"
"Sep 16, 2016","59.88","60.08","60.36","59.13","851.41K","-2.11%"
"Sep 15, 2016","61.17","61.04","61.57","60.60","230.31K","0.39%"
"Sep 14, 2016","60.93","61.01","61.30","60.63","259.67K","0.08%"
"Sep 13, 2016","60.88","61.45","61.85","60.57","320.04K","-2.00%"
"Sep 12, 2016","62.12","61.01","62.22","60.81","392.01K","1.14%"
"Sep 09, 2016","61.42","61.82","62.60","61.39","651.63K","-1.87%"
"Sep 08, 2016","62.59","63.17","63.98","61.51","1.50M","-2.05%"
"Sep 07, 2016","63.90","63.57","63.95","63.01","1.12M","0.60%"
"Sep 06, 2016","63.52","62.63","63.57","62.25","427.73K","0.81%"
"Sep 02, 2016","63.01","62.22","63.24","62.04","364.00K","1.79%"
"Sep 01, 2016","61.90","61.35","61.93","60.97","424.60K","0.60%"
"Aug 31, 2016","61.53","62.28","62.54","61.14","559.70K","-1.12%"
"Aug 30, 2016","62.23","62.82","62.93","61.77","289.68K","-0.99%"
"Aug 29, 2016","62.85","62.70","63.31","62.50","195.03K","0.43%"
"Aug 26, 2016","62.58","62.73","62.92","62.10","153.44K","-0.41%"
"Aug 25, 2016","62.84","62.28","62.85","62.05","194.06K","0.80%"
"Aug 24, 2016","62.34","62.47","62.81","62.24","169.58K","-0.51%"
"Aug 23, 2016","62.66","62.25","62.83","61.93","229.35K","1.36%"
"Aug 22, 2016","61.82","62.00","62.33","61.19","294.23K","-0.64%"
"Aug 19, 2016","62.22","61.48","62.59","61.48","395.81K","1.20%"
"Aug 18, 2016","61.48","60.58","61.64","60.49","334.05K","1.60%"
"Aug 17, 2016","60.51","60.96","61.28","60.04","176.81K","-0.66%"
"Aug 16, 2016","60.91","61.66","62.07","60.54","270.14K","-1.55%"
"Aug 15, 2016","61.87","62.05","62.41","61.55","340.64K","0.10%"
"Aug 12, 2016","61.81","61.73","61.94","61.54","114.16K","-0.03%"
"Aug 11, 2016","61.83","61.60","62.30","61.49","99.48K","0.72%"
"Aug 10, 2016","61.39","61.28","61.44","60.79","138.45K","0.02%"
"Aug 09, 2016","61.38","61.00","61.75","60.96","134.87K","0.44%"
"Aug 08, 2016","61.11","61.46","61.97","60.98","175.66K","-0.62%"
"Aug 05, 2016","61.49","60.94","61.81","60.94","182.11K","0.29%"
"Aug 04, 2016","61.31","60.97","61.42","60.56","249.20K","0.62%"
"Aug 03, 2016","60.93","60.63","60.99","60.29","205.50K","0.20%"
