"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 03, 2020","177.90","167.90","182.75","167.00","62.87M","6.91%"
"Apr 01, 2020","166.40","171.70","172.75","164.55","18.14M","-3.09%"
"Mar 31, 2020","171.70","164.00","173.85","161.55","42.63M","7.85%"
"Mar 30, 2020","159.20","156.05","164.90","156.05","28.12M","-2.45%"
"Mar 27, 2020","163.20","162.00","166.00","155.00","32.64M","4.35%"
"Mar 26, 2020","156.40","150.00","159.40","143.25","58.44M","6.14%"
"Mar 25, 2020","147.35","151.00","152.00","139.00","62.51M","-1.57%"
"Mar 24, 2020","149.70","162.95","163.70","147.40","52.57M","-2.98%"
"Mar 23, 2020","154.30","158.00","162.00","149.20","51.35M","-12.08%"
"Mar 20, 2020","175.50","165.10","176.50","165.10","62.00M","8.43%"
"Mar 19, 2020","161.85","150.70","163.55","144.75","89.75M","7.40%"
"Mar 18, 2020","150.70","152.10","154.65","147.35","50.25M","1.04%"
"Mar 17, 2020","149.15","148.00","155.80","146.05","47.66M","1.29%"
"Mar 16, 2020","147.25","158.00","158.10","145.25","33.26M","-9.24%"
"Mar 13, 2020","162.25","150.00","164.00","134.60","61.59M","4.14%"
"Mar 12, 2020","155.80","169.00","169.15","150.55","52.04M","-11.30%"
"Mar 11, 2020","175.65","174.00","176.75","172.35","27.96M","-0.87%"
"Mar 09, 2020","177.20","179.00","179.00","174.50","21.80M","-2.50%"
"Mar 06, 2020","181.75","184.85","184.85","179.75","26.76M","-3.35%"
"Mar 05, 2020","188.05","187.55","191.20","186.55","20.03M","0.29%"
"Mar 04, 2020","187.50","194.95","195.55","186.55","27.66M","-3.28%"
"Mar 03, 2020","193.85","197.00","197.45","192.55","17.95M","-0.74%"
"Mar 02, 2020","195.30","199.50","203.45","193.65","18.56M","-1.14%"
"Feb 28, 2020","197.55","195.00","199.90","192.05","32.63M","0.00%"
"Feb 27, 2020","197.55","198.40","199.15","195.90","17.27M","-0.53%"
"Feb 26, 2020","198.60","200.65","201.95","196.30","17.87M","-1.59%"
"Feb 25, 2020","201.80","203.80","205.40","201.50","15.31M","-0.59%"
"Feb 24, 2020","203.00","207.00","207.45","201.80","16.59M","-2.15%"
"Feb 20, 2020","207.45","207.00","208.55","205.45","15.59M","0.36%"
"Feb 19, 2020","206.70","205.25","207.15","203.85","9.05M","1.40%"
"Feb 18, 2020","203.85","204.55","204.60","200.50","20.93M","-0.46%"
"Feb 17, 2020","204.80","208.00","208.65","204.00","15.56M","-1.40%"
"Feb 14, 2020","207.70","212.25","212.90","206.80","13.73M","-1.98%"
"Feb 13, 2020","211.90","213.05","213.45","211.20","9.15M","-0.54%"
"Feb 12, 2020","213.05","213.40","214.80","211.80","9.93M","0.21%"
"Feb 11, 2020","212.60","216.50","216.95","211.80","29.80M","0.97%"
"Feb 10, 2020","210.55","214.00","214.05","210.05","9.62M","-1.34%"
"Feb 07, 2020","213.40","213.80","215.70","212.75","17.13M","-0.07%"
"Feb 06, 2020","213.55","218.00","219.90","211.80","27.39M","-1.34%"
"Feb 05, 2020","216.45","216.30","217.50","211.50","21.25M","0.37%"
"Feb 04, 2020","215.65","210.80","217.60","209.15","35.77M","3.88%"
"Feb 03, 2020","207.60","215.00","216.90","205.00","79.76M","-5.21%"
