"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Mar-2019","EQ","23,445.00","23,749.95","23,216.80","23,251.85","23,350.00","23,517.25","23,520.02","26,662.00","18,251.00",1392,"32,739,864.75",781
"18-Mar-2019","EQ","23,660.00","23,750.00","23,140.00","23,742.05","23,300.00","23,251.85","23,420.45","26,662.00","18,251.00",1649,"38,620,321.20",965
"15-Mar-2019","EQ","23,915.00","24,447.15","23,301.00","23,932.25","23,301.00","23,742.05","23,786.13","26,662.00","18,251.00",68736,"1,634,963,262.40",8570
"14-Mar-2019","EQ","24,005.00","24,649.35","23,850.05","24,203.60","23,890.00","23,932.25","23,957.68","26,662.00","18,251.00",2960,"70,914,725.90",1376
"13-Mar-2019","EQ","24,629.00","24,700.00","23,873.00","24,516.60","24,200.00","24,203.60","24,394.68","26,662.00","18,251.00",13332,"325,229,845.35",1842
"12-Mar-2019","EQ","24,706.00","24,942.50","24,412.05","24,540.40","24,600.00","24,516.60","24,648.94","26,662.00","18,251.00",7247,"178,630,857.65",3113
"11-Mar-2019","EQ","24,874.00","25,100.00","24,412.00","24,848.15","24,700.00","24,540.40","24,767.69","26,662.00","18,251.00",6115,"151,454,453.05",3166
"08-Mar-2019","EQ","23,988.10","24,973.95","23,962.40","23,834.50","24,850.00","24,848.15","24,463.79","26,662.00","18,251.00",6591,"161,240,821.20",2594
"07-Mar-2019","EQ","23,270.00","24,199.10","23,016.70","23,252.10","23,800.00","23,834.50","23,828.56","26,662.00","18,251.00",5869,"139,849,795.25",3117
"06-Mar-2019","EQ","23,628.00","24,000.05","22,951.00","23,450.65","22,952.00","23,252.10","23,685.70","26,662.00","18,251.00",6683,"158,291,512.95",2514
"05-Mar-2019","EQ","22,990.00","24,000.00","22,988.85","23,011.50","23,900.00","23,450.65","23,650.63","26,662.00","18,251.00",6699,"158,435,555.75",2719
"01-Mar-2019","EQ","23,098.65","23,587.95","22,927.00","22,896.25","22,927.00","23,011.50","23,254.80","26,662.00","18,251.00",3951,"91,879,714.30",1815
"28-Feb-2019","EQ","22,821.70","23,063.55","22,647.05","22,821.70","23,053.00","22,896.25","22,847.38","26,662.00","18,251.00",1545,"35,299,197.35",1003
"27-Feb-2019","EQ","23,187.00","23,305.15","22,650.00","22,899.95","22,720.00","22,821.70","22,966.10","26,662.00","18,251.00",6694,"153,735,055.35",1882
"26-Feb-2019","EQ","23,490.00","23,679.00","22,787.00","23,648.35","23,087.00","22,899.95","23,174.56","26,662.00","18,251.00",4257,"98,654,083.95",2764
"25-Feb-2019","EQ","23,252.20","24,500.00","23,219.55","23,362.50","23,450.00","23,648.35","23,991.61","26,662.00","18,251.00",4558,"109,353,752.90",2373
"22-Feb-2019","EQ","22,640.60","23,435.00","22,640.55","22,736.10","23,398.00","23,362.50","23,138.63","26,662.00","18,251.00",3049,"70,549,686.05",1617
"21-Feb-2019","EQ","21,877.00","22,799.90","21,825.00","21,971.90","22,650.05","22,736.10","22,369.01","26,662.00","18,251.00",2260,"50,553,966.30",1377
"20-Feb-2019","EQ","22,113.00","22,113.00","21,613.00","21,927.55","21,900.00","21,971.90","21,926.30","26,662.00","18,251.00",2185,"47,908,972.35",1311
"19-Feb-2019","EQ","22,450.00","22,450.00","21,805.00","22,245.30","21,899.90","21,927.55","22,033.56","26,662.00","18,251.00",3419,"75,332,732.50",1982
"18-Feb-2019","EQ","20,908.85","22,388.00","20,899.00","20,908.85","22,040.95","22,245.30","21,670.32","26,662.00","18,251.00",11347,"245,893,100.85",6984
"15-Feb-2019","EQ","21,300.00","21,300.00","20,830.15","21,333.20","20,979.00","20,908.85","21,005.48","26,662.00","18,251.00",772,"16,216,230.85",389
"14-Feb-2019","EQ","20,999.45","21,350.00","20,699.80","20,859.60","21,350.00","21,333.20","21,166.53","26,662.00","18,251.00",2062,"43,645,380.75",990
"13-Feb-2019","EQ","21,345.00","21,580.80","20,751.00","21,213.65","20,751.00","20,859.60","21,170.68","26,662.00","18,251.00",2310,"48,904,270.80",872
"12-Feb-2019","EQ","21,761.85","21,761.85","20,901.05","21,619.20","21,000.00","21,213.65","21,545.94","26,662.00","18,251.00",1884,"40,592,550.15",871
"11-Feb-2019","EQ","21,490.00","21,775.00","21,201.30","21,332.45","21,599.85","21,619.20","21,604.00","26,662.00","18,251.00",1734,"37,461,338.75",813
"08-Feb-2019","EQ","21,000.00","21,499.00","20,701.10","20,963.65","21,499.00","21,332.45","21,199.46","26,662.00","18,002.00",2408,"51,048,288.00",622
"07-Feb-2019","EQ","20,700.00","21,121.00","20,652.00","20,625.10","20,830.00","20,963.65","20,813.07","26,662.00","18,002.00",1677,"34,903,513.60",376
"06-Feb-2019","EQ","20,410.15","20,698.00","20,217.35","20,507.60","20,690.00","20,625.10","20,524.81","26,662.00","18,002.00",1169,"23,993,502.55",406
"05-Feb-2019","EQ","20,405.95","20,550.00","20,405.00","20,525.85","20,550.00","20,507.60","20,529.63","26,662.00","18,002.00",624,"12,810,489.55",303
"04-Feb-2019","EQ","20,545.00","20,650.00","20,300.15","20,293.50","20,440.00","20,525.85","20,536.52","26,662.00","18,002.00",578,"11,870,106.85",301
"01-Feb-2019","EQ","20,160.00","20,590.00","20,160.00","20,151.60","20,300.00","20,293.50","20,336.82","26,662.00","17,755.55",1270,"25,827,761.60",334
"31-Jan-2019","EQ","20,115.00","20,395.90","20,115.00","20,146.45","20,125.05","20,151.60","20,198.80","26,662.00","17,755.55",464,"9,372,244.55",277
"30-Jan-2019","EQ","20,052.30","20,299.95","20,032.05","20,082.75","20,170.00","20,146.45","20,131.43","26,662.00","17,755.55",2197,"44,228,742.05",277
"29-Jan-2019","EQ","20,111.00","20,295.00","20,002.00","20,118.60","20,030.00","20,082.75","20,099.81","26,662.00","17,755.55",2459,"49,425,435.95",343
"28-Jan-2019","EQ","20,310.50","20,390.00","19,950.00","20,466.85","20,002.00","20,118.60","20,142.42","26,662.00","17,755.55",3569,"71,888,285.95",840
"25-Jan-2019","EQ","20,699.95","20,790.00","20,430.00","20,585.80","20,499.00","20,466.85","20,592.10","26,662.00","17,755.55",558,"11,490,390.35",384
"24-Jan-2019","EQ","20,782.95","20,790.00","20,500.00","20,701.60","20,699.95","20,585.80","20,637.52","26,662.00","17,755.55",276,"5,695,955.75",209
"23-Jan-2019","EQ","20,750.05","20,891.85","20,574.20","20,724.80","20,788.00","20,701.60","20,715.28","26,662.00","17,755.55",346,"7,167,488.45",230
"22-Jan-2019","EQ","20,894.95","20,895.85","20,611.05","20,895.90","20,770.00","20,724.80","20,829.83","26,662.00","17,755.55",1862,"38,785,150.60",257
"21-Jan-2019","EQ","20,990.05","21,176.00","20,854.95","20,984.50","20,862.00","20,895.90","21,040.79","26,662.00","17,755.55",524,"11,025,376.35",264
"18-Jan-2019","EQ","20,979.95","21,040.00","20,790.05","20,889.90","20,925.00","20,984.50","20,937.26","26,662.00","17,551.00",952,"19,932,275.40",432
"17-Jan-2019","EQ","20,695.00","20,990.00","20,451.05","20,698.00","20,980.00","20,889.90","20,640.75","26,662.00","17,551.00",3312,"68,362,152.10",900
"16-Jan-2019","EQ","20,850.95","20,950.00","20,635.65","20,846.15","20,700.00","20,698.00","20,802.29","26,662.00","17,551.00",2060,"42,852,710.60",252
