"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Jan-2020","EQ","578.70","593.00","568.70","573.50","592.30","591.85","576.41","674.00","496.80",4138116,"2,385,266,495.45",33297
"08-Jan-2020","EQ","557.50","575.85","557.50","564.30","575.25","573.50","569.00","674.00","496.80",1489088,"847,291,541.45",25088
"07-Jan-2020","EQ","571.50","573.65","562.45","568.40","562.70","564.30","566.57","674.00","496.80",952333,"539,562,274.35",24575
"06-Jan-2020","EQ","581.25","582.90","567.40","583.05","568.50","568.40","571.48","674.00","496.80",1065809,"609,090,755.40",23956
"03-Jan-2020","EQ","591.50","593.00","580.10","593.70","584.00","583.05","585.13","674.00","496.80",1179798,"690,330,660.70",30997
"02-Jan-2020","EQ","598.30","599.40","589.45","596.90","593.30","593.70","593.46","674.00","496.80",448857,"266,379,684.50",11860
"01-Jan-2020","EQ","601.00","602.70","595.80","599.55","596.80","596.90","599.24","674.00","496.80",372494,"223,211,442.85",7352
"31-Dec-2019","EQ","597.00","605.00","595.00","591.95","599.10","599.55","600.38","674.00","496.80",2466194,"1,480,656,908.30",45884
"30-Dec-2019","EQ","591.95","595.80","589.40","589.80","592.00","591.95","592.60","674.00","496.80",591123,"350,296,697.85",16103
"27-Dec-2019","EQ","585.90","595.00","585.65","583.45","589.95","589.80","590.75","674.00","496.80",1143386,"675,459,512.85",25452
"26-Dec-2019","EQ","592.00","596.30","581.70","591.30","589.70","583.45","587.96","674.00","496.80",1158893,"681,384,972.90",36037
"24-Dec-2019","EQ","594.15","599.50","589.30","594.15","589.90","591.30","593.63","674.00","496.80",1043459,"619,430,337.40",26719
"23-Dec-2019","EQ","599.90","601.85","590.70","598.20","593.00","594.15","594.93","674.00","496.80",554934,"330,145,487.65",18429
"20-Dec-2019","EQ","600.05","605.80","591.55","599.30","595.80","598.20","599.11","674.00","496.80",1327369,"795,240,379.95",29543
"19-Dec-2019","EQ","593.90","608.50","593.90","593.85","598.05","599.30","603.35","674.00","496.80",2361340,"1,424,714,900.95",45965
"18-Dec-2019","EQ","586.90","595.80","574.15","583.80","594.00","593.85","585.38","674.00","496.80",1884891,"1,103,381,521.10",46984
"17-Dec-2019","EQ","593.00","595.55","582.00","591.25","584.65","583.80","588.51","674.00","496.80",1707930,"1,005,125,640.10",46131
"16-Dec-2019","EQ","592.00","596.00","590.00","590.20","590.55","591.25","592.64","674.00","496.80",1112402,"659,249,486.20",26975
"13-Dec-2019","EQ","595.00","595.00","587.25","592.00","589.30","590.20","591.22","674.00","496.80",829328,"490,312,871.95",34796
"12-Dec-2019","EQ","589.60","594.00","585.20","586.90","591.70","592.00","589.90","674.00","496.80",714005,"421,191,301.65",22163
"11-Dec-2019","EQ","585.00","590.00","579.50","584.85","586.95","586.90","586.06","674.00","496.80",552314,"323,690,505.25",26929
"10-Dec-2019","EQ","588.25","601.00","582.00","586.05","582.20","584.85","591.19","674.00","496.80",1280904,"757,251,508.60",25086
"09-Dec-2019","EQ","588.65","599.10","584.70","593.25","588.25","586.05","590.74","674.00","496.80",917364,"541,924,262.35",24201
"06-Dec-2019","EQ","603.30","605.95","586.45","600.45","591.20","593.25","597.55","676.60","496.80",762604,"455,695,927.90",12537
"05-Dec-2019","EQ","595.10","603.00","592.55","594.60","600.45","600.45","598.30","676.60","496.80",846201,"506,278,072.25",25450
"04-Dec-2019","EQ","592.95","601.00","591.00","595.65","593.40","594.60","595.09","676.60","496.80",776164,"461,884,768.10",33002
"03-Dec-2019","EQ","607.90","609.35","592.20","603.90","593.05","595.65","598.09","676.60","496.80",1098309,"656,891,634.95",27470
"02-Dec-2019","EQ","609.70","609.70","599.10","606.25","604.05","603.90","603.23","676.60","496.80",1116937,"673,774,043.90",23300
"29-Nov-2019","EQ","605.00","613.65","598.55","604.70","606.20","606.25","606.17","676.60","496.80",1358216,"823,315,730.35",45288
"28-Nov-2019","EQ","608.80","611.30","601.00","606.75","605.35","604.70","604.58","676.60","496.80",1403539,"848,558,456.05",30198
"27-Nov-2019","EQ","611.90","613.75","602.00","609.65","607.15","606.75","608.14","676.60","496.80",1441634,"876,718,955.45",43926
"26-Nov-2019","EQ","621.90","629.90","605.65","620.95","608.50","609.65","615.82","676.60","496.80",2257567,"1,390,250,345.75",44229
"25-Nov-2019","EQ","607.00","623.00","607.00","611.10","620.20","620.95","617.59","676.60","496.80",829182,"512,097,357.75",18921
"22-Nov-2019","EQ","612.95","619.00","609.00","610.60","611.60","611.10","614.73","676.60","496.80",819210,"503,591,323.65",23674
