"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Dec-2019","EQ","1,376.00","1,386.70","1,361.65","1,377.55","1,376.35","1,377.10","1,376.13","1,493.50","1,046.20",244310,"336,203,347.40",14283
"20-Dec-2019","EQ","1,377.10","1,385.20","1,374.00","1,376.80","1,375.05","1,377.55","1,378.05","1,493.50","1,046.20",558189,"769,211,898.70",21151
"19-Dec-2019","EQ","1,369.90","1,384.00","1,367.00","1,364.70","1,376.85","1,376.80","1,375.83","1,493.50","1,046.20",1005159,"1,382,926,980.00",36778
"18-Dec-2019","EQ","1,328.80","1,373.00","1,327.75","1,327.55","1,367.00","1,364.70","1,357.57","1,493.50","1,046.20",993482,"1,348,718,490.85",35512
"17-Dec-2019","EQ","1,320.90","1,331.15","1,308.00","1,315.25","1,329.90","1,327.55","1,323.24","1,493.50","1,046.20",323935,"428,642,279.45",32015
"16-Dec-2019","EQ","1,324.45","1,335.40","1,312.75","1,324.45","1,316.10","1,315.25","1,322.45","1,493.50","1,046.20",209369,"276,880,250.70",11828
"13-Dec-2019","EQ","1,337.90","1,337.90","1,318.70","1,331.05","1,325.00","1,324.45","1,326.95","1,493.50","1,046.20",287140,"381,021,348.00",25266
"12-Dec-2019","EQ","1,330.00","1,340.00","1,323.65","1,330.35","1,331.10","1,331.05","1,333.51","1,493.50","1,046.20",349820,"466,490,027.35",21263
"11-Dec-2019","EQ","1,320.95","1,333.00","1,320.10","1,319.55","1,330.00","1,330.35","1,328.44","1,493.50","1,046.20",178858,"237,601,772.90",11641
"10-Dec-2019","EQ","1,327.35","1,331.80","1,317.50","1,327.10","1,318.85","1,319.55","1,324.89","1,493.50","1,046.20",231499,"306,711,007.05",11889
"09-Dec-2019","EQ","1,318.90","1,335.00","1,314.00","1,315.70","1,330.95","1,327.10","1,328.10","1,493.50","1,046.20",345045,"458,255,937.60",15168
"06-Dec-2019","EQ","1,312.90","1,338.00","1,308.15","1,310.95","1,318.90","1,315.70","1,325.80","1,493.50","1,046.20",639145,"847,376,173.70",21444
