"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Oct-2019","EQ","581.20","643.65","581.10","610.75","635.00","632.45","618.61","643.65","344.40",27156751,"16,799,512,329.00",309362
"29-Oct-2019","EQ","620.85","621.00","609.10","619.65","609.45","610.75","613.28","625.90","344.40",2288088,"1,403,242,563.25",64009
"27-Oct-2019","EQ","614.90","622.00","612.35","610.50","621.95","619.65","618.46","625.90","344.40",890503,"550,739,255.25",21459
"25-Oct-2019","EQ","617.40","619.80","608.10","615.35","610.40","610.50","612.65","625.90","344.40",1982250,"1,214,425,604.45",31056
"24-Oct-2019","EQ","609.90","618.90","607.60","607.85","615.40","615.35","613.24","625.90","344.40",2865137,"1,757,018,037.35",68135
"23-Oct-2019","EQ","614.80","625.90","601.00","611.30","607.00","607.85","613.15","625.90","344.40",5606504,"3,437,638,106.90",108017
"22-Oct-2019","EQ","609.95","624.25","605.50","608.45","612.50","611.30","615.16","624.25","344.40",2673829,"1,644,832,492.90",61740
"18-Oct-2019","EQ","615.70","616.50","607.00","615.15","607.75","608.45","610.12","622.00","344.40",1922910,"1,173,196,879.40",63890
"17-Oct-2019","EQ","612.95","622.00","610.00","610.60","615.00","615.15","616.64","622.00","344.40",2893199,"1,784,076,332.55",59164
"16-Oct-2019","EQ","594.80","615.85","594.00","592.75","609.90","610.60","609.38","615.85","344.40",3769552,"2,297,107,716.75",75624
"15-Oct-2019","EQ","581.00","595.85","580.60","582.30","593.00","592.75","591.93","609.00","344.40",1429097,"845,929,342.35",35770
"14-Oct-2019","EQ","586.00","589.70","580.00","590.65","582.00","582.30","585.14","609.00","344.40",1659110,"970,812,470.75",58601
"11-Oct-2019","EQ","585.00","599.70","584.00","583.80","590.50","590.65","591.65","609.00","344.40",4147792,"2,454,032,790.25",49632
"10-Oct-2019","EQ","577.50","589.00","575.00","580.50","583.35","583.80","582.65","609.00","344.40",1556208,"906,732,142.15",25824
"09-Oct-2019","EQ","575.20","586.75","573.70","575.45","579.40","580.50","581.39","609.00","344.40",1579192,"918,131,944.25",43954
"07-Oct-2019","EQ","584.50","584.50","572.05","584.45","575.00","575.45","576.89","609.00","344.40",3237005,"1,867,407,426.65",86738
"04-Oct-2019","EQ","593.25","594.70","582.05","592.90","583.95","584.45","590.07","609.00","344.40",2889488,"1,705,009,409.95",46001
"03-Oct-2019","EQ","596.30","597.85","575.50","598.20","592.00","592.90","588.89","609.00","344.40",3634620,"2,140,385,069.40",82476
"01-Oct-2019","EQ","604.20","608.00","590.35","601.15","596.20","598.20","595.88","609.00","344.40",3176809,"1,893,010,681.00",46993
"30-Sep-2019","EQ","585.00","609.00","585.00","582.30","600.40","601.15","599.03","609.00","344.40",5522478,"3,308,152,149.20",111452
"27-Sep-2019","EQ","567.10","585.60","567.10","569.30","584.25","582.30","578.19","585.60","344.40",3937172,"2,276,452,221.35",73969
"26-Sep-2019","EQ","556.90","577.00","556.40","557.85","568.70","569.30","570.70","577.00","344.40",4460160,"2,545,393,395.20",94626
"25-Sep-2019","EQ","551.80","562.70","550.10","551.05","556.40","557.85","557.61","569.75","344.40",3790845,"2,113,802,816.75",60029
"24-Sep-2019","EQ","541.10","554.95","540.15","540.75","552.65","551.05","546.58","569.75","344.40",2548423,"1,392,921,874.45",55017
"23-Sep-2019","EQ","564.00","566.70","540.00","563.85","541.80","540.75","550.73","569.75","344.40",5216335,"2,872,795,561.15",150336
"20-Sep-2019","EQ","536.00","567.00","536.00","532.45","564.10","563.85","556.37","569.75","344.40",8964556,"4,987,568,473.05",155397
"19-Sep-2019","EQ","540.70","540.70","529.10","539.10","532.95","532.45","532.98","569.75","344.40",1092159,"582,100,017.90",29675
"18-Sep-2019","EQ","533.85","540.00","533.00","530.70","539.75","539.10","537.76","569.75","344.40",1460223,"785,245,607.00",47238
"17-Sep-2019","EQ","538.60","538.60","524.10","537.65","531.15","530.70","530.66","569.75","344.40",1952479,"1,036,097,832.80",71518
"16-Sep-2019","EQ","537.00","540.00","533.55","540.40","537.00","537.65","537.15","569.75","344.40",1320333,"709,216,914.05",39458
"13-Sep-2019","EQ","538.70","543.00","532.85","537.85","539.35","540.40","539.40","569.75","344.40",1414823,"763,162,156.40",37290
"12-Sep-2019","EQ","539.95","545.90","536.20","537.90","536.85","537.85","541.45","569.75","344.40",1990091,"1,077,539,828.20",45065
"11-Sep-2019","EQ","533.70","540.50","533.00","530.90","538.45","537.90","537.73","569.75","344.40",2505388,"1,347,210,757.25",82522
"09-Sep-2019","EQ","534.00","539.75","529.30","529.90","531.70","530.90","534.41","569.75","344.40",3086676,"1,649,554,389.10",69661
