"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Jan-2019","EQ","2,105.05","2,126.50","2,102.00","2,101.65","2,117.00","2,121.90","2,118.86","2,220.00","1,828.50",1271889,"2,694,949,646.95",55681
"14-Jan-2019","EQ","2,109.90","2,109.90","2,098.45","2,111.90","2,104.90","2,101.65","2,102.69","2,220.00","1,828.50",1213790,"2,552,219,684.45",58066
"11-Jan-2019","EQ","2,113.80","2,124.00","2,108.00","2,108.50","2,115.00","2,111.90","2,114.59","2,220.00","1,828.50",1602010,"3,387,596,238.95",68529
"10-Jan-2019","EQ","2,117.00","2,123.80","2,092.65","2,116.80","2,106.60","2,108.50","2,114.87","2,220.00","1,828.50",1922885,"4,066,660,283.85",79438
"09-Jan-2019","EQ","2,118.00","2,121.35","2,102.60","2,103.00","2,116.80","2,116.80","2,112.62","2,220.00","1,828.50",2142157,"4,525,566,666.15",86929
"08-Jan-2019","EQ","2,122.00","2,123.50","2,096.65","2,120.65","2,102.90","2,103.00","2,105.77","2,220.00","1,828.50",2085865,"4,392,343,434.15",63105
"07-Jan-2019","EQ","2,127.70","2,135.35","2,118.00","2,117.45","2,120.50","2,120.65","2,128.37","2,220.00","1,828.50",1346753,"2,866,387,728.65",51524
"04-Jan-2019","EQ","2,115.25","2,128.50","2,110.35","2,111.80","2,118.85","2,117.45","2,119.55","2,220.00","1,828.50",1821780,"3,861,355,797.55",71863
"03-Jan-2019","EQ","2,124.20","2,128.25","2,103.00","2,128.50","2,110.00","2,111.80","2,112.75","2,220.00","1,828.50",3192916,"6,745,826,356.05",129992
"02-Jan-2019","EQ","2,142.80","2,147.50","2,119.70","2,148.10","2,127.00","2,128.50","2,132.45","2,220.00","1,828.50",2033558,"4,336,463,537.40",95751
"01-Jan-2019","EQ","2,127.65","2,151.00","2,105.60","2,121.70","2,149.00","2,148.10","2,131.37","2,220.00","1,828.50",1593360,"3,396,043,277.40",50308
"31-Dec-2018","EQ","2,137.00","2,137.00","2,116.70","2,122.90","2,121.85","2,121.70","2,124.35","2,220.00","1,828.50",1466632,"3,115,638,472.70",71843
"28-Dec-2018","EQ","2,117.35","2,137.75","2,115.50","2,105.05","2,124.00","2,122.90","2,124.98","2,220.00","1,828.50",2353903,"5,001,999,453.50",104735
"27-Dec-2018","EQ","2,133.00","2,138.20","2,098.45","2,122.35","2,107.00","2,105.05","2,115.65","2,220.00","1,828.50",2909967,"6,156,462,276.70",101521
"26-Dec-2018","EQ","2,077.00","2,127.00","2,069.00","2,080.65","2,124.80","2,122.35","2,093.35","2,220.00","1,828.50",1900479,"3,978,376,727.00",77934
"24-Dec-2018","EQ","2,104.00","2,104.00","2,077.35","2,111.15","2,083.00","2,080.65","2,088.50","2,220.00","1,828.50",1400372,"2,924,675,632.50",65118
