"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 03, 2020","10,363.05","10,321.00","10,500.00","9,990.05","10.63K","-0.46%"
"Apr 01, 2020","10,410.65","10,161.30","10,499.35","10,125.00","5.08K","1.38%"
"Mar 31, 2020","10,269.35","10,319.95","10,550.00","10,009.95","16.28K","1.87%"
"Mar 30, 2020","10,081.25","9,927.00","10,261.75","9,703.50","3.71K","2.10%"
"Mar 27, 2020","9,873.45","9,550.00","10,688.00","9,501.00","13.34K","4.71%"
"Mar 26, 2020","9,429.45","9,124.00","9,712.55","8,950.00","12.30K","3.30%"
"Mar 25, 2020","9,128.05","9,299.90","9,480.00","8,755.50","5.45K","1.03%"
"Mar 24, 2020","9,035.35","8,627.00","9,199.75","8,627.00","5.27K","1.32%"
"Mar 23, 2020","8,917.65","8,626.00","9,800.00","8,626.00","6.15K","-9.25%"
"Mar 20, 2020","9,826.80","9,750.00","10,000.00","9,478.80","7.09K","3.36%"
"Mar 19, 2020","9,507.00","9,904.45","10,200.00","8,576.05","12.78K","-5.30%"
"Mar 18, 2020","10,039.20","10,169.95","10,248.15","9,815.45","10.37K","0.35%"
"Mar 17, 2020","10,003.95","10,086.00","10,395.80","9,777.00","5.11K","-0.85%"
"Mar 16, 2020","10,089.65","10,000.00","10,488.80","9,800.05","25.81K","-0.27%"
"Mar 13, 2020","10,117.05","8,959.65","10,389.95","8,400.00","11.43K","5.83%"
"Mar 12, 2020","9,559.65","10,000.00","10,000.00","8,899.10","13.46K","-4.95%"
"Mar 11, 2020","10,057.55","10,400.00","10,685.00","10,000.00","5.48K","-3.95%"
"Mar 09, 2020","10,471.60","10,438.00","10,571.25","10,207.50","5.19K","-0.16%"
"Mar 06, 2020","10,488.50","10,298.00","10,697.95","10,012.15","8.61K","1.85%"
"Mar 05, 2020","10,298.25","10,540.00","10,556.00","10,112.00","5.88K","-1.20%"
"Mar 04, 2020","10,423.15","10,852.10","10,968.70","10,280.00","4.27K","-3.95%"
"Mar 03, 2020","10,852.00","10,929.40","11,083.30","10,751.10","4.77K","-1.05%"
"Mar 02, 2020","10,967.35","11,080.05","11,184.15","10,902.05","12.18K","-1.52%"
"Feb 28, 2020","11,137.10","11,050.15","11,573.75","11,001.10","12.84K","-0.95%"
"Feb 27, 2020","11,244.45","11,277.00","11,277.00","11,188.00","3.18K","0.00%"
"Feb 26, 2020","11,244.05","11,177.30","11,264.05","11,106.05","6.39K","0.60%"
"Feb 25, 2020","11,177.30","11,151.00","11,199.95","11,151.00","2.69K","-0.06%"
"Feb 24, 2020","11,184.15","11,176.00","11,293.45","11,000.00","3.25K","0.30%"
"Feb 20, 2020","11,150.85","11,208.95","11,209.00","11,100.00","4.32K","-0.22%"
"Feb 19, 2020","11,175.75","11,290.00","11,290.00","11,160.00","1.66K","-0.72%"
"Feb 18, 2020","11,256.80","11,400.00","11,400.00","11,210.00","3.00K","-1.36%"
"Feb 17, 2020","11,411.95","11,533.00","11,533.00","11,359.15","1.88K","-0.75%"
"Feb 14, 2020","11,498.55","11,596.00","11,600.00","11,450.40","1.57K","-1.13%"
"Feb 13, 2020","11,630.15","11,401.00","11,677.95","11,250.00","2.74K","2.31%"
"Feb 12, 2020","11,367.70","11,412.00","11,720.00","11,261.90","29.57K","-0.67%"
"Feb 11, 2020","11,444.60","11,676.05","11,800.00","11,325.00","2.65K","-2.27%"
"Feb 10, 2020","11,710.75","11,599.90","11,839.95","11,388.00","2.70K","1.62%"
"Feb 07, 2020","11,523.65","11,490.00","11,694.35","11,388.00","3.10K","-0.02%"
"Feb 06, 2020","11,525.45","11,562.00","11,710.20","11,460.00","1.52K","-0.02%"
"Feb 05, 2020","11,527.80","11,659.00","11,740.00","11,401.20","1.72K","-0.63%"
"Feb 04, 2020","11,601.40","11,651.70","11,700.00","11,450.00","3.36K","-0.43%"
"Feb 03, 2020","11,651.50","11,803.00","11,820.00","11,542.05","4.83K","-2.78%"
"Feb 01, 2020","11,984.65","10,950.00","12,388.00","10,950.00","10.41K","9.03%"
"Jan 31, 2020","10,991.75","11,035.00","11,053.20","10,850.00","2.99K","0.59%"
"Jan 30, 2020","10,926.90","11,160.05","11,245.00","10,739.40","3.59K","-2.09%"
"Jan 29, 2020","11,160.05","11,190.00","11,250.50","10,980.00","17.36K","0.43%"
"Jan 28, 2020","11,112.55","11,274.95","11,274.95","11,080.00","1.62K","-0.44%"
"Jan 27, 2020","11,161.90","11,399.80","11,399.80","11,111.90","1.67K","-1.55%"
"Jan 24, 2020","11,337.60","11,320.00","11,355.00","11,200.00","2.22K","0.71%"
"Jan 23, 2020","11,257.40","11,156.00","11,347.00","11,110.00","1.96K","0.10%"
"Jan 22, 2020","11,246.25","11,262.55","11,330.00","11,132.00","6.72K","-0.03%"
"Jan 21, 2020","11,250.10","11,222.05","11,300.00","11,200.00","7.45K","-0.52%"
"Jan 20, 2020","11,308.50","11,237.75","11,375.00","11,222.60","3.03K","0.63%"
"Jan 17, 2020","11,237.20","11,194.90","11,339.95","11,194.90","1.45K","0.38%"
"Jan 16, 2020","11,194.90","11,197.85","11,490.00","11,150.00","5.35K","-0.03%"
"Jan 15, 2020","11,197.85","11,276.80","11,276.80","11,121.65","2.14K","-0.08%"
"Jan 14, 2020","11,206.75","11,100.00","11,320.00","11,100.00","2.74K","0.76%"
"Jan 13, 2020","11,122.20","11,030.05","11,246.80","10,980.45","43.12K","-0.06%"
"Jan 10, 2020","11,128.90","11,113.65","11,209.50","11,000.00","2.96K","0.17%"
"Jan 09, 2020","11,110.00","10,990.00","11,149.00","10,990.00","1.65K","1.20%"
"Jan 08, 2020","10,978.45","11,088.00","11,088.00","10,950.00","4.98K","-1.09%"
"Jan 07, 2020","11,099.30","11,360.00","11,360.00","11,018.55","12.75K","-1.05%"
"Jan 06, 2020","11,217.00","11,330.00","11,334.90","11,200.00","11.06K","-0.93%"
"Jan 03, 2020","11,322.80","11,375.00","11,388.10","11,290.05","6.04K","0.05%"
"Jan 02, 2020","11,317.05","11,360.00","11,451.20","11,290.10","1.41K","-0.80%"
"Jan 01, 2020","11,408.60","11,430.30","11,472.00","11,374.00","4.55K","-0.34%"
"Dec 31, 2019","11,447.00","11,547.85","11,550.00","11,356.00","8.49K","-0.43%"
"Dec 30, 2019","11,496.35","11,410.00","11,518.55","11,410.00","2.85K","0.13%"
"Dec 27, 2019","11,481.80","11,505.15","11,614.85","11,400.00","2.83K","0.05%"
"Dec 26, 2019","11,476.15","11,400.00","11,800.00","11,380.00","2.65K","0.29%"
"Dec 24, 2019","11,442.50","11,470.00","11,520.00","11,375.00","5.95K","-0.77%"
"Dec 23, 2019","11,531.25","11,280.10","11,599.00","11,252.60","3.49K","1.61%"
"Dec 20, 2019","11,348.85","11,434.00","11,434.00","11,302.30","4.05K","-0.29%"
"Dec 19, 2019","11,381.70","11,275.05","11,449.00","11,268.70","1.41K","0.28%"
"Dec 18, 2019","11,349.95","11,375.00","11,422.95","11,267.20","6.05K","0.26%"
"Dec 17, 2019","11,320.35","11,360.20","11,438.00","11,265.90","1.05K","-0.34%"
"Dec 16, 2019","11,358.75","11,448.30","11,448.30","11,331.70","2.66K","-0.44%"
"Dec 13, 2019","11,409.35","11,277.05","11,500.00","11,261.00","1.91K","1.17%"
"Dec 12, 2019","11,277.05","11,230.00","11,330.00","11,200.00","2.06K","0.40%"
"Dec 11, 2019","11,232.55","11,229.00","11,350.00","11,175.00","4.23K","0.03%"
"Dec 10, 2019","11,229.65","11,435.40","11,435.40","11,162.00","6.92K","-2.10%"
"Dec 09, 2019","11,471.05","11,458.20","11,530.00","11,328.00","5.12K","-0.13%"
"Dec 06, 2019","11,486.25","11,474.80","11,525.00","11,402.00","2.78K","1.20%"
"Dec 05, 2019","11,350.25","11,451.20","11,550.00","11,181.85","2.16K","-0.92%"
"Dec 04, 2019","11,455.85","11,300.00","11,699.00","11,298.50","21.81K","1.38%"
"Dec 03, 2019","11,300.25","11,307.40","11,374.90","11,297.75","5.07K","-0.30%"
"Dec 02, 2019","11,334.55","11,441.90","11,441.90","11,300.00","6.94K","-0.57%"
"Nov 29, 2019","11,400.05","11,528.00","11,590.00","11,342.00","3.04K","-1.53%"
"Nov 28, 2019","11,576.85","11,399.45","11,675.00","11,299.50","4.28K","1.56%"
"Nov 27, 2019","11,399.45","11,290.00","11,748.00","11,290.00","6.64K","0.95%"
"Nov 26, 2019","11,292.65","11,150.00","11,341.70","11,052.00","4.64K","2.33%"
"Nov 25, 2019","11,035.65","10,801.40","11,098.95","10,801.35","22.97K","2.17%"
"Nov 22, 2019","10,801.40","10,925.00","10,980.00","10,760.00","3.14K","-1.13%"
"Nov 21, 2019","10,925.15","11,020.00","11,097.25","10,850.00","2.04K","-0.83%"
"Nov 20, 2019","11,016.65","11,000.00","11,125.00","10,980.00","1.96K","-0.21%"
"Nov 19, 2019","11,039.30","11,107.00","11,199.95","10,985.00","3.86K","-0.61%"
"Nov 18, 2019","11,107.05","11,160.00","11,349.90","11,000.00","2.47K","-0.48%"
"Nov 15, 2019","11,160.50","10,999.00","11,350.00","10,862.90","14.49K","1.57%"
"Nov 14, 2019","10,988.40","10,981.00","11,249.90","10,800.00","2.77K","0.07%"
"Nov 13, 2019","10,980.85","11,208.00","11,299.00","10,940.00","3.47K","-2.03%"
"Nov 11, 2019","11,207.90","11,430.00","11,450.00","11,130.00","2.55K","-1.51%"
"Nov 08, 2019","11,379.90","11,666.00","11,713.50","11,309.00","3.06K","-2.23%"
"Nov 07, 2019","11,639.70","11,894.70","11,894.70","11,575.00","1.82K","-0.98%"
"Nov 06, 2019","11,755.40","11,873.95","12,039.95","11,700.00","2.71K","-1.06%"
"Nov 05, 2019","11,881.40","12,190.00","12,190.00","11,761.00","5.06K","-2.12%"
"Nov 04, 2019","12,138.85","12,115.80","12,300.00","12,015.85","3.16K","0.19%"
"Nov 01, 2019","12,115.80","12,288.95","12,388.90","11,965.00","5.08K","-1.03%"
"Oct 31, 2019","12,242.30","12,454.10","12,515.75","12,140.00","14.01K","-0.91%"
"Oct 30, 2019","12,355.25","12,324.95","12,774.90","11,946.00","12.69K","0.93%"
"Oct 29, 2019","12,241.10","12,198.10","12,351.25","12,133.45","6.36K","0.34%"
"Oct 27, 2019","12,199.70","12,199.70","12,199.70","12,199.70","-","0.61%"
"Oct 25, 2019","12,126.25","12,139.00","12,444.95","11,915.70","4.88K","1.16%"
"Oct 24, 2019","11,987.45","11,905.00","12,000.00","11,850.00","3.26K","0.69%"
"Oct 23, 2019","11,905.15","11,750.00","12,069.95","11,750.00","3.55K","-0.52%"
"Oct 22, 2019","11,967.40","11,800.00","12,000.00","11,761.00","4.19K","1.21%"
"Oct 18, 2019","11,824.35","11,700.00","11,998.00","11,560.65","5.75K","1.12%"
"Oct 17, 2019","11,693.80","11,600.00","11,850.00","11,505.00","5.19K","0.96%"
"Oct 16, 2019","11,582.85","11,344.00","11,875.00","11,251.25","3.99K","2.24%"
"Oct 15, 2019","11,329.40","11,668.00","11,729.05","10,830.00","10.85K","-3.73%"
"Oct 14, 2019","11,768.60","11,499.00","11,928.00","11,499.00","4.17K","2.34%"
"Oct 11, 2019","11,499.65","11,369.00","11,590.00","11,245.00","2.08K","2.12%"
"Oct 10, 2019","11,260.45","11,275.00","11,422.00","11,224.95","2.60K","-0.90%"
"Oct 09, 2019","11,363.00","11,400.00","11,458.00","11,250.00","3.43K","0.12%"
"Oct 07, 2019","11,349.85","11,410.00","11,568.80","11,200.00","3.47K","-1.90%"
"Oct 04, 2019","11,569.70","11,740.00","11,829.00","11,464.65","2.88K","-1.36%"
"Oct 03, 2019","11,729.15","11,999.95","12,038.50","11,666.65","3.68K","-2.17%"
"Oct 01, 2019","11,989.40","12,052.10","12,290.00","11,935.95","2.47K","-1.13%"
"Sep 30, 2019","12,126.05","12,150.00","12,399.00","11,891.00","19.54K","0.05%"
"Sep 27, 2019","12,119.50","11,619.95","12,198.00","11,521.05","11.92K","5.31%"
"Sep 26, 2019","11,508.35","11,612.60","11,800.00","11,322.00","7.29K","-0.61%"
"Sep 25, 2019","11,578.95","11,789.95","11,901.00","11,361.00","5.93K","-1.80%"
"Sep 24, 2019","11,790.65","11,715.20","11,999.90","11,021.00","6.16K","1.18%"
"Sep 23, 2019","11,652.95","11,300.00","12,097.85","11,060.10","12.05K","3.19%"
