"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 16, 2020","22,320.45","22,235.00","22,400.00","22,160.00","0.94K","1.14%"
"Jan 15, 2020","22,067.95","22,000.00","22,600.00","21,857.00","1.35K","0.62%"
"Jan 14, 2020","21,931.50","21,535.00","22,000.00","21,500.00","1.31K","1.90%"
"Jan 13, 2020","21,521.85","21,435.00","21,649.95","21,300.10","1.39K","0.42%"
"Jan 10, 2020","21,432.50","21,377.30","21,525.00","21,242.00","0.67K","0.75%"
"Jan 09, 2020","21,272.20","21,400.00","21,550.00","21,240.00","2.33K","0.16%"
"Jan 08, 2020","21,238.05","21,499.95","21,575.75","21,161.00","1.95K","-1.95%"
"Jan 07, 2020","21,660.40","21,300.00","21,876.00","21,025.00","6.44K","2.71%"
"Jan 06, 2020","21,089.70","21,550.00","21,550.00","20,855.00","1.83K","-1.15%"
"Jan 03, 2020","21,335.85","21,521.55","21,521.55","21,251.00","0.96K","-0.21%"
"Jan 02, 2020","21,381.15","21,621.35","21,643.65","21,311.00","0.87K","-1.57%"
"Jan 01, 2020","21,721.95","21,350.70","21,820.90","21,348.85","0.77K","1.96%"
"Dec 31, 2019","21,304.70","21,639.00","21,639.00","21,210.00","1.33K","-0.81%"
"Dec 30, 2019","21,479.05","21,685.00","21,685.00","21,439.95","0.79K","0.01%"
"Dec 27, 2019","21,476.25","21,496.00","21,638.35","21,451.20","0.39K","-0.09%"
"Dec 26, 2019","21,496.65","21,670.15","21,795.20","21,410.80","0.42K","-0.67%"
"Dec 24, 2019","21,641.10","21,388.30","21,850.00","21,225.15","1.25K","0.94%"
"Dec 23, 2019","21,438.80","21,489.90","21,600.00","21,255.00","1.05K","0.55%"
"Dec 20, 2019","21,320.65","20,841.55","21,500.00","20,841.30","2.00K","2.17%"
"Dec 19, 2019","20,868.40","20,878.05","21,012.00","20,820.00","0.92K","0.11%"
"Dec 18, 2019","20,844.85","20,997.10","21,150.00","20,750.00","0.93K","-0.58%"
"Dec 17, 2019","20,967.30","21,000.00","21,099.00","20,770.00","1.12K","0.97%"
"Dec 16, 2019","20,765.90","20,750.00","20,978.00","20,725.00","0.64K","0.07%"
"Dec 13, 2019","20,750.35","20,755.10","20,996.85","20,713.40","0.78K","0.06%"
"Dec 12, 2019","20,738.85","21,141.20","21,309.10","20,700.00","1.33K","-1.91%"
"Dec 11, 2019","21,143.35","21,200.00","21,257.15","20,900.00","1.40K","0.06%"
"Dec 10, 2019","21,131.25","21,601.15","21,670.00","21,100.00","3.86K","-2.31%"
"Dec 09, 2019","21,631.75","21,795.00","21,900.05","21,544.55","1.41K","-0.19%"
"Dec 06, 2019","21,672.20","21,899.50","21,950.00","21,600.00","0.34K","-0.87%"
"Dec 05, 2019","21,862.90","21,949.00","22,035.35","21,724.40","0.56K","-0.03%"
"Dec 04, 2019","21,869.10","22,211.15","22,294.40","21,700.00","1.36K","-1.87%"
"Dec 03, 2019","22,286.40","22,239.45","22,450.00","22,100.00","0.81K","0.36%"
"Dec 02, 2019","22,206.30","22,399.00","22,469.00","22,180.00","1.03K","-0.16%"
"Nov 29, 2019","22,241.75","22,370.10","22,499.50","22,157.05","1.23K","-0.50%"
"Nov 28, 2019","22,352.65","22,498.00","22,600.00","22,312.45","1.45K","-0.14%"
"Nov 27, 2019","22,383.05","22,690.00","22,690.00","22,369.05","1.07K","-0.63%"
"Nov 26, 2019","22,524.10","22,698.50","22,706.15","22,450.00","1.11K","-0.72%"
"Nov 25, 2019","22,687.10","22,417.55","22,737.80","22,415.00","1.39K","1.21%"
"Nov 22, 2019","22,415.30","22,645.00","22,800.00","22,359.75","1.34K","-0.81%"
"Nov 21, 2019","22,598.55","22,375.00","22,730.00","22,335.55","2.12K","1.01%"
"Nov 20, 2019","22,372.85","22,275.00","22,479.95","22,275.00","0.62K","0.28%"
"Nov 19, 2019","22,310.05","22,350.05","22,444.00","22,105.05","0.69K","-0.36%"
"Nov 18, 2019","22,390.35","22,260.00","22,465.00","22,260.00","0.58K","0.59%"
"Nov 15, 2019","22,259.05","22,300.00","22,500.00","22,070.05","1.19K","-0.05%"
"Nov 14, 2019","22,269.55","22,160.00","22,464.00","22,160.00","1.46K","0.05%"
"Nov 13, 2019","22,258.20","22,729.00","22,800.00","22,056.05","6.42K","-1.09%"
"Nov 11, 2019","22,504.20","22,403.00","22,649.90","22,030.65","1.57K","0.50%"
"Nov 08, 2019","22,392.90","22,285.65","22,844.00","22,285.65","1.60K","-0.31%"
"Nov 07, 2019","22,463.45","22,600.00","22,600.00","22,300.00","0.65K","-0.24%"
"Nov 06, 2019","22,517.50","22,518.00","22,550.00","22,250.00","1.79K","0.27%"
"Nov 05, 2019","22,456.50","22,499.85","22,650.00","22,250.00","1.86K","0.63%"
"Nov 04, 2019","22,314.85","22,399.00","22,550.00","22,002.00","1.56K","0.51%"
"Nov 01, 2019","22,202.10","22,497.50","22,512.05","22,100.00","1.79K","-1.27%"
"Oct 31, 2019","22,488.20","22,396.40","23,267.00","22,050.00","3.97K","0.93%"
"Oct 30, 2019","22,281.20","22,400.00","22,824.95","22,055.00","4.89K","0.27%"
"Oct 29, 2019","22,221.85","22,475.00","22,540.00","22,054.40","1.78K","-0.12%"
"Oct 27, 2019","22,249.15","22,249.15","22,249.15","22,249.15","-","1.60%"
"Oct 25, 2019","21,898.10","21,201.00","22,065.00","20,902.15","4.43K","3.00%"
"Oct 24, 2019","21,261.05","21,630.00","21,900.00","21,200.00","5.60K","-1.73%"
"Oct 23, 2019","21,634.35","22,150.00","22,150.00","21,540.00","3.14K","-0.86%"
"Oct 22, 2019","21,822.30","22,000.00","22,190.00","21,651.00","4.65K","0.14%"
"Oct 18, 2019","21,792.25","23,000.00","23,000.00","20,610.00","264.81K","-4.76%"
"Oct 17, 2019","22,882.10","20,624.00","22,991.00","20,624.00","18.68K","11.02%"
"Oct 16, 2019","20,610.25","20,253.25","20,624.00","20,250.00","3.20K","1.69%"
"Oct 15, 2019","20,267.65","19,932.00","20,370.00","19,932.00","3.34K","1.69%"
"Oct 14, 2019","19,930.50","19,991.00","20,139.95","19,800.00","1.89K","-0.45%"
"Oct 11, 2019","20,021.05","19,802.00","20,189.00","19,802.00","0.96K","0.85%"
"Oct 10, 2019","19,852.95","20,156.00","20,246.90","19,725.00","0.87K","-1.81%"
"Oct 09, 2019","20,219.30","19,998.00","20,289.95","19,786.05","1.60K","1.90%"
"Oct 07, 2019","19,841.40","19,820.00","19,944.95","19,571.05","0.60K","0.60%"
"Oct 04, 2019","19,722.25","20,153.90","20,153.90","19,551.05","2.71K","-1.33%"
"Oct 03, 2019","19,988.75","20,287.95","20,287.95","19,800.00","1.38K","-0.10%"
"Oct 01, 2019","20,008.20","20,781.00","20,781.00","19,950.00","2.76K","-3.21%"
"Sep 30, 2019","20,671.05","20,450.00","20,790.65","19,910.75","2.83K","0.75%"
"Sep 27, 2019","20,517.40","20,095.00","20,550.00","19,840.20","3.44K","2.27%"
"Sep 26, 2019","20,061.90","20,184.00","20,495.00","19,950.00","1.61K","0.01%"
"Sep 25, 2019","20,058.95","19,723.00","20,300.00","19,527.20","4.95K","1.71%"
"Sep 24, 2019","19,722.30","20,450.00","20,699.95","19,600.00","2.56K","-3.22%"
"Sep 23, 2019","20,379.15","20,600.00","20,900.00","19,910.70","5.63K","0.76%"
"Sep 20, 2019","20,224.45","18,748.85","20,588.95","18,580.00","10.49K","9.16%"
"Sep 19, 2019","18,526.50","19,170.30","19,170.30","18,501.00","5.24K","-3.36%"
"Sep 18, 2019","19,170.30","19,400.00","19,499.70","18,905.05","5.02K","-0.19%"
"Sep 17, 2019","19,207.10","18,999.90","19,444.00","18,720.10","23.56K","5.73%"
"Sep 16, 2019","18,165.90","20,440.00","20,440.00","16,749.95","270.76K","-10.74%"
"Sep 13, 2019","20,352.55","20,142.10","20,499.95","20,142.10","0.76K","1.04%"
"Sep 12, 2019","20,142.10","20,444.00","20,444.00","20,105.55","28.53K","-0.58%"
"Sep 11, 2019","20,260.55","20,800.00","20,800.00","20,150.00","4.28K","-1.67%"
"Sep 09, 2019","20,604.35","20,778.00","20,778.00","20,503.65","1.17K","0.43%"
"Sep 06, 2019","20,515.35","20,463.45","20,719.95","20,450.10","1.79K","0.53%"
"Sep 05, 2019","20,407.80","20,498.00","20,548.95","20,210.05","1.34K","0.28%"
"Sep 04, 2019","20,350.15","20,147.95","20,450.00","19,994.00","1.93K","1.25%"
"Sep 03, 2019","20,098.95","20,349.00","21,000.00","20,000.00","7.64K","-0.66%"
"Aug 30, 2019","20,233.45","20,405.00","21,000.00","20,175.00","1.74K","-0.94%"
"Aug 29, 2019","20,424.45","20,550.00","20,779.95","20,350.00","3.87K","-0.01%"
"Aug 28, 2019","20,425.55","20,935.05","21,169.10","20,322.00","0.74K","-2.40%"
"Aug 27, 2019","20,928.35","20,525.00","21,117.95","20,525.00","1.16K","1.77%"
"Aug 26, 2019","20,563.55","21,011.00","21,099.00","20,501.05","0.72K","0.12%"
"Aug 23, 2019","20,538.90","20,151.00","20,625.00","20,125.25","1.19K","1.50%"
"Aug 22, 2019","20,236.10","20,126.00","20,490.00","20,100.00","0.50K","-0.39%"
"Aug 21, 2019","20,315.85","20,848.00","20,848.00","20,300.00","0.73K","-1.45%"
"Aug 20, 2019","20,614.40","20,863.70","20,913.65","20,600.00","0.96K","-0.51%"
"Aug 19, 2019","20,719.65","21,199.00","21,249.95","20,650.00","0.78K","-0.93%"
"Aug 16, 2019","20,913.40","21,148.00","21,150.00","20,850.00","0.66K","-0.41%"
"Aug 14, 2019","21,000.50","21,013.00","21,850.05","20,916.00","2.81K","-1.00%"
"Aug 13, 2019","21,212.65","21,260.00","21,699.90","20,598.95","3.47K","-0.06%"
"Aug 09, 2019","21,225.95","21,287.95","21,388.70","21,200.00","0.36K","0.60%"
"Aug 08, 2019","21,099.80","21,000.00","21,400.00","20,723.05","1.10K","1.16%"
"Aug 07, 2019","20,858.10","20,793.05","21,199.95","20,750.00","0.90K","0.10%"
"Aug 06, 2019","20,836.75","20,730.00","20,900.00","20,493.30","0.68K","1.36%"
"Aug 05, 2019","20,557.35","20,820.00","20,820.00","20,200.00","1.16K","-1.37%"
"Aug 02, 2019","20,842.65","20,733.25","20,964.30","20,506.05","0.73K","0.67%"
"Aug 01, 2019","20,704.10","21,211.95","21,293.30","20,630.00","0.66K","-1.91%"
"Jul 31, 2019","21,107.90","20,990.00","21,222.00","20,669.25","0.85K","0.56%"
"Jul 30, 2019","20,989.85","21,259.95","21,378.50","20,867.65","0.90K","-1.31%"
"Jul 29, 2019","21,268.80","21,274.00","21,350.00","20,701.55","0.66K","1.75%"
"Jul 26, 2019","20,903.40","20,900.00","21,157.65","20,743.10","2.34K","-1.22%"
"Jul 25, 2019","21,162.15","21,620.50","21,688.00","21,102.00","1.06K","-1.36%"
"Jul 24, 2019","21,454.20","21,853.75","21,900.00","21,400.00","0.91K","-1.71%"
"Jul 23, 2019","21,828.40","21,848.00","21,900.00","21,600.00","0.61K","0.70%"
"Jul 22, 2019","21,677.20","21,884.85","21,884.85","21,650.05","6.17K","-0.95%"
"Jul 19, 2019","21,884.85","22,054.10","22,054.10","21,730.00","0.46K","-0.14%"
"Jul 18, 2019","21,915.85","22,258.00","22,336.20","21,905.55","0.65K","-1.54%"
"Jul 17, 2019","22,258.70","22,053.80","22,450.00","22,025.00","0.62K","0.93%"
"Jul 16, 2019","22,053.80","22,130.00","22,130.00","21,940.30","0.43K","1.38%"
"Jul 15, 2019","21,753.40","21,817.20","21,996.00","21,702.25","0.43K","-0.81%"
"Jul 12, 2019","21,930.20","21,819.75","22,053.00","21,750.00","1.06K","0.97%"
"Jul 11, 2019","21,719.05","22,000.00","22,185.95","21,662.00","0.73K","-1.21%"
"Jul 10, 2019","21,985.30","22,106.40","22,113.90","21,851.55","0.70K","0.63%"
"Jul 09, 2019","21,848.55","22,021.05","22,199.85","21,800.00","2.67K","-1.18%"
"Jul 08, 2019","22,108.35","22,500.00","22,898.90","22,050.00","1.33K","-2.84%"
"Jul 05, 2019","22,753.75","22,964.40","23,042.70","22,600.00","1.02K","-0.18%"
"Jul 04, 2019","22,794.70","23,245.00","23,400.00","22,680.00","1.07K","-1.78%"
"Jul 03, 2019","23,206.85","23,304.35","23,450.00","23,085.00","1.38K","-0.80%"
"Jul 02, 2019","23,392.90","22,702.35","23,489.95","22,702.35","0.73K","1.65%"
"Jul 01, 2019","23,014.30","23,210.00","23,500.00","22,765.00","1.49K","-0.87%"
"Jun 28, 2019","23,215.80","22,901.00","23,290.00","22,901.00","0.66K","0.86%"
"Jun 27, 2019","23,018.45","23,018.35","23,500.00","22,700.00","1.12K","0.40%"
"Jun 26, 2019","22,927.75","23,236.55","23,485.30","22,910.00","1.92K","-1.10%"
"Jun 25, 2019","23,183.90","23,511.05","23,894.70","22,700.00","1.71K","-2.50%"
"Jun 24, 2019","23,779.10","23,700.00","23,979.85","23,120.00","2.77K","1.06%"
"Jun 21, 2019","23,529.60","22,781.50","23,700.00","22,650.00","4.38K","3.86%"
"Jun 20, 2019","22,654.65","22,042.60","22,698.00","22,009.95","0.74K","2.88%"
"Jun 19, 2019","22,021.45","22,150.75","22,420.05","22,000.00","0.62K","-0.04%"
"Jun 18, 2019","22,030.85","22,218.00","22,360.00","22,000.00","0.68K","-0.85%"
"Jun 17, 2019","22,218.95","22,375.05","22,509.00","22,200.00","1.38K","-1.08%"
"Jun 14, 2019","22,462.55","22,500.00","22,600.00","22,305.00","0.52K","0.43%"
"Jun 13, 2019","22,365.90","22,360.00","22,799.95","22,300.00","0.72K","-0.33%"
"Jun 12, 2019","22,439.25","22,505.35","22,590.00","22,360.00","1.04K","-0.23%"
"Jun 11, 2019","22,490.10","22,800.00","22,800.00","22,450.00","1.31K","-0.52%"
"Jun 10, 2019","22,608.20","22,497.55","22,699.95","22,395.00","1.49K","0.49%"
"Jun 07, 2019","22,497.55","22,497.05","22,550.00","22,351.00","1.31K","0.00%"
"Jun 06, 2019","22,497.05","22,574.50","22,735.80","22,452.15","2.12K","-0.35%"
"Jun 04, 2019","22,575.25","22,911.90","23,100.00","22,512.00","1.20K","-1.24%"
"Jun 03, 2019","22,859.05","22,718.90","22,900.00","22,500.50","1.05K","0.52%"
"May 31, 2019","22,741.80","23,182.80","23,182.80","22,500.00","1.39K","-0.33%"
"May 30, 2019","22,816.35","22,700.00","23,200.00","22,601.00","1.84K","-0.48%"
"May 29, 2019","22,927.25","22,790.00","23,149.00","21,910.00","12.57K","-4.12%"
"May 28, 2019","23,913.05","23,930.00","24,200.00","23,799.95","1.69K","-0.10%"
"May 27, 2019","23,937.50","23,999.00","24,254.95","23,858.75","2.06K","0.43%"
"May 24, 2019","23,836.10","23,284.65","23,936.00","23,051.50","1.06K","3.08%"
"May 23, 2019","23,122.85","23,188.00","23,299.00","22,871.85","1.43K","1.30%"
"May 22, 2019","22,826.75","22,900.50","23,200.00","22,621.00","1.59K","-1.22%"
"May 21, 2019","23,109.20","22,990.85","23,219.80","22,710.25","2.09K","0.49%"
"May 20, 2019","22,996.00","23,399.00","23,756.80","22,625.00","2.67K","1.04%"
"May 17, 2019","22,758.65","22,968.00","22,986.95","22,500.00","0.97K","-0.01%"
"May 16, 2019","22,760.10","22,951.25","23,038.70","22,599.90","0.97K","-0.83%"
"May 15, 2019","22,951.25","23,397.85","23,444.95","22,565.15","0.78K","-1.15%"
"May 14, 2019","23,219.05","22,912.40","23,300.00","22,700.00","1.02K","1.91%"
"May 13, 2019","22,783.80","22,727.40","23,118.00","22,727.40","0.65K","-0.67%"
"May 10, 2019","22,936.60","22,999.95","23,248.00","22,671.85","0.57K","0.55%"
"May 09, 2019","22,810.85","22,901.05","23,075.75","22,750.00","1.06K","-1.35%"
"May 08, 2019","23,122.25","23,000.55","23,299.00","23,000.30","0.35K","-0.45%"
"May 07, 2019","23,225.70","22,830.00","23,328.00","22,637.75","0.79K","1.73%"
"May 06, 2019","22,831.65","22,766.00","23,000.00","22,310.00","0.65K","-0.06%"
"May 03, 2019","22,844.35","23,269.00","23,419.80","22,739.00","1.08K","-1.13%"
"May 02, 2019","23,105.45","22,926.70","23,595.00","22,826.70","1.57K","0.78%"
"Apr 30, 2019","22,926.70","23,424.00","23,511.00","22,665.00","3.84K","-2.48%"
"Apr 26, 2019","23,510.90","24,500.00","24,500.00","23,335.00","6.81K","-5.47%"
"Apr 25, 2019","24,871.00","24,602.05","24,927.85","24,602.05","0.42K","0.80%"
"Apr 24, 2019","24,672.75","25,150.00","25,200.00","24,532.00","2.24K","-1.93%"
"Apr 23, 2019","25,157.85","25,000.00","25,200.00","24,932.00","1.69K","0.50%"
"Apr 22, 2019","25,032.55","24,701.00","25,150.00","24,701.00","1.64K","0.21%"
"Apr 18, 2019","24,979.20","25,200.00","25,201.45","24,671.05","3.70K","0.22%"
"Apr 16, 2019","24,924.35","24,925.05","25,439.95","24,802.05","3.15K","-0.30%"
"Apr 15, 2019","24,998.55","24,799.90","25,090.00","24,636.30","1.37K","0.83%"
"Apr 12, 2019","24,791.55","24,655.00","24,900.00","24,513.50","1.53K","0.82%"
"Apr 11, 2019","24,590.60","24,294.30","24,700.00","24,294.30","2.43K","1.22%"
"Apr 10, 2019","24,294.30","23,394.40","24,600.00","23,394.40","4.21K","4.00%"
"Apr 09, 2019","23,359.10","23,996.90","23,996.90","23,140.05","1.94K","-2.17%"
"Apr 08, 2019","23,877.40","24,028.10","24,200.00","23,742.00","1.38K","0.07%"
"Apr 05, 2019","23,861.65","23,710.95","23,969.00","23,710.95","0.70K","0.87%"
"Apr 04, 2019","23,654.90","23,760.50","24,240.00","23,600.00","1.01K","-1.37%"
"Apr 03, 2019","23,983.50","24,305.00","24,580.30","23,797.05","12.80K","-1.32%"
"Apr 02, 2019","24,304.00","24,688.00","24,688.00","24,157.90","6.79K","0.04%"
"Apr 01, 2019","24,294.75","24,270.00","24,800.00","24,099.75","4.62K","0.14%"
"Mar 29, 2019","24,260.85","24,005.05","24,300.00","23,811.25","1.13K","0.94%"
"Mar 28, 2019","24,035.65","23,945.00","24,150.00","23,662.00","0.58K","1.08%"
"Mar 27, 2019","23,777.85","23,949.60","24,187.85","23,661.00","7.46K","-0.72%"
"Mar 26, 2019","23,949.50","24,300.00","24,450.00","23,800.00","1.95K","-0.84%"
"Mar 25, 2019","24,151.45","23,487.00","24,300.00","23,017.00","2.97K","2.40%"
"Mar 22, 2019","23,585.00","23,440.15","23,758.70","23,440.15","1.00K","0.62%"
"Mar 20, 2019","23,440.15","23,400.10","23,676.30","23,355.20","1.00K","-0.33%"
"Mar 19, 2019","23,517.25","23,445.00","23,749.95","23,216.80","1.39K","1.14%"
"Mar 18, 2019","23,251.85","23,660.00","23,750.00","23,140.00","1.65K","-2.06%"
"Mar 15, 2019","23,742.05","23,915.00","24,447.15","23,301.00","68.74K","-0.79%"
"Mar 14, 2019","23,932.25","24,005.00","24,649.35","23,850.05","2.96K","-1.12%"
"Mar 13, 2019","24,203.60","24,629.00","24,700.00","23,873.00","13.33K","-1.28%"
"Mar 12, 2019","24,516.60","24,706.00","24,942.50","24,412.05","7.25K","-0.10%"
"Mar 11, 2019","24,540.40","24,874.00","25,100.00","24,412.00","6.12K","-1.24%"
"Mar 08, 2019","24,848.15","23,988.10","24,973.95","23,962.40","6.59K","4.25%"
"Mar 07, 2019","23,834.50","23,270.00","24,199.10","23,016.70","5.87K","2.50%"
"Mar 06, 2019","23,252.10","23,628.00","24,000.05","22,951.00","6.68K","-0.85%"
"Mar 05, 2019","23,450.65","22,990.00","24,000.00","22,988.85","6.70K","1.91%"
"Mar 01, 2019","23,011.50","23,098.65","23,587.95","22,927.00","3.95K","0.50%"
"Feb 28, 2019","22,896.25","22,821.70","23,063.55","22,647.05","1.55K","0.33%"
"Feb 27, 2019","22,821.70","23,187.00","23,305.15","22,650.00","6.69K","-0.34%"
"Feb 26, 2019","22,899.95","23,490.00","23,679.00","22,787.00","4.26K","-3.16%"
"Feb 25, 2019","23,648.35","23,252.20","24,500.00","23,219.55","4.56K","1.22%"
"Feb 22, 2019","23,362.50","22,640.60","23,435.00","22,640.55","3.05K","2.76%"
"Feb 21, 2019","22,736.10","21,877.00","22,799.90","21,825.00","2.26K","3.48%"
"Feb 20, 2019","21,971.90","22,113.00","22,113.00","21,613.00","2.19K","0.20%"
"Feb 19, 2019","21,927.55","22,450.00","22,450.00","21,805.00","3.42K","-1.43%"
"Feb 18, 2019","22,245.30","20,908.85","22,388.00","20,899.00","11.35K","6.39%"
"Feb 15, 2019","20,908.85","21,300.00","21,300.00","20,830.15","0.77K","-1.99%"
"Feb 14, 2019","21,333.20","20,999.45","21,350.00","20,699.80","2.06K","2.27%"
"Feb 13, 2019","20,859.60","21,345.00","21,580.80","20,751.00","2.31K","-1.67%"
"Feb 12, 2019","21,213.65","21,761.85","21,761.85","20,901.05","1.88K","-1.88%"
"Feb 11, 2019","21,619.20","21,490.00","21,775.00","21,201.30","1.73K","1.34%"
"Feb 08, 2019","21,332.45","21,000.00","21,499.00","20,701.10","2.41K","1.76%"
"Feb 07, 2019","20,963.65","20,700.00","21,121.00","20,652.00","1.68K","1.64%"
"Feb 06, 2019","20,625.10","20,410.15","20,698.00","20,217.35","1.17K","0.57%"
"Feb 05, 2019","20,507.60","20,405.95","20,550.00","20,405.00","0.62K","-0.09%"
"Feb 04, 2019","20,525.85","20,545.00","20,650.00","20,300.15","0.58K","1.14%"
"Feb 01, 2019","20,293.50","20,160.00","20,590.00","20,160.00","1.27K","0.70%"
"Jan 31, 2019","20,151.60","20,115.00","20,395.90","20,115.00","0.46K","0.03%"
"Jan 30, 2019","20,146.45","20,052.30","20,299.95","20,032.05","2.20K","0.32%"
"Jan 29, 2019","20,082.75","20,111.00","20,295.00","20,002.00","2.46K","-0.18%"
"Jan 28, 2019","20,118.60","20,310.50","20,390.00","19,950.00","3.57K","-1.70%"
"Jan 25, 2019","20,466.85","20,699.95","20,790.00","20,430.00","0.56K","-0.58%"
"Jan 24, 2019","20,585.80","20,782.95","20,790.00","20,500.00","0.28K","-0.56%"
"Jan 23, 2019","20,701.60","20,750.05","20,891.85","20,574.20","0.35K","-0.11%"
"Jan 22, 2019","20,724.80","20,894.95","20,895.85","20,611.05","1.86K","-0.82%"
"Jan 21, 2019","20,895.90","20,990.05","21,176.00","20,854.95","0.52K","-0.42%"
"Jan 18, 2019","20,984.50","20,979.95","21,040.00","20,790.05","0.95K","0.45%"
"Jan 17, 2019","20,889.90","20,695.00","20,990.00","20,451.05","3.31K","0.93%"
"Jan 16, 2019","20,698.00","20,850.95","20,950.00","20,635.65","2.06K","-0.71%"
